Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
7,7,780-799,50000-59999,Affiliate,NonMember,0.04489
7,7,780-799,50000-59999,NonAffiliate,Member,0.04539
7,7,780-799,50000-59999,NonAffiliate,NonMember,0.04639
7,7,780-799,60000-69999,Affiliate,Member,0.04383
7,7,780-799,60000-69999,Affiliate,NonMember,0.04483
7,7,780-799,60000-69999,NonAffiliate,Member,0.04533
7,7,780-799,60000-69999,NonAffiliate,NonMember,0.04633
7,7,780-799,70000-79999,Affiliate,Member,0.04377
7,7,780-799,70000-79999,Affiliate,NonMember,0.04477
7,7,780-799,70000-79999,NonAffiliate,Member,0.04527
7,7,780-799,70000-79999,NonAffiliate,NonMember,0.04627
7,7,780-799,80000-89999,Affiliate,Member,0.04371
7,7,780-799,80000-89999,Affiliate,NonMember,0.04471
7,7,780-799,80000-89999,NonAffiliate,Member,0.04521
7,7,780-799,80000-89999,NonAffiliate,NonMember,0.04621
7,7,780-799,90000-100000,Affiliate,Member,0.04365
7,7,780-799,90000-100000,Affiliate,NonMember,0.04465
7,7,780-799,90000-100000,NonAffiliate,Member,0.04515
7,7,780-799,90000-100000,NonAffiliate,NonMember,0.04615
7,7,800-819,0-9999,Affiliate,Member,0.04243
7,7,800-819,0-9999,Affiliate,NonMember,0.04343
7,7,800-819,0-9999,NonAffiliate,Member,0.04393
7,7,800-819,0-9999,NonAffiliate,NonMember,0.04493
7,7,800-819,10000-19999,Affiliate,Member,0.04237
7,7,800-819,10000-19999,Affiliate,NonMember,0.04337
7,7,800-819,10000-19999,NonAffiliate,Member,0.04387
7,7,800-819,10000-19999,NonAffiliate,NonMember,0.04487
7,7,800-819,20000-29999,Affiliate,Member,0.04231
7,7,800-819,20000-29999,Affiliate,NonMember,0.04331
7,7,800-819,20000-29999,NonAffiliate,Member,0.04381
7,7,800-819,20000-29999,NonAffiliate,NonMember,0.04481
7,7,800-819,30000-39999,Affiliate,Member,0.04225
7,7,800-819,30000-39999,Affiliate,NonMember,0.04325
7,7,800-819,30000-39999,NonAffiliate,Member,0.04375
7,7,800-819,30000-39999,NonAffiliate,NonMember,0.04475
7,7,800-819,40000-49999,Affiliate,Member,0.04219
7,7,800-819,40000-49999,Affiliate,NonMember,0.04319
7,7,800-819,40000-49999,NonAffiliate,Member,0.04369
7,7,800-819,40000-49999,NonAffiliate,NonMember,0.04469
7,7,800-819,50000-59999,Affiliate,Member,0.04213
7,7,800-819,50000-59999,Affiliate,NonMember,0.04313
7,7,800-819,50000-59999,NonAffiliate,Member,0.04363
7,7,800-819,50000-59999,NonAffiliate,NonMember,0.04463
7,7,800-819,60000-69999,Affiliate,Member,0.04207
7,7,800-819,60000-69999,Affiliate,NonMember,0.04307
7,7,800-819,60000-69999,NonAffiliate,Member,0.04357
7,7,800-819,60000-69999,NonAffiliate,NonMember,0.04457
7,7,800-819,70000-79999,Affiliate,Member,0.04201
7,7,800-819,70000-79999,Affiliate,NonMember,0.04301
7,7,800-819,70000-79999,NonAffiliate,Member,0.04351
7,7,800-819,70000-79999,NonAffiliate,NonMember,0.04451
7,7,800-819,80000-89999,Affiliate,Member,0.04195
7,7,800-819,80000-89999,Affiliate,NonMember,0.04295
7,7,800-819,80000-89999,NonAffiliate,Member,0.04345
7,7,800-819,80000-89999,NonAffiliate,NonMember,0.04445
7,7,800-819,90000-100000,Affiliate,Member,0.04189
7,7,800-819,90000-100000,Affiliate,NonMember,0.04289
7,7,800-819,90000-100000,NonAffiliate,Member,0.04339
7,7,800-819,90000-100000,NonAffiliate,NonMember,0.04439
7,7,820-839,0-9999,Affiliate,Member,0.04067
7,7,820-839,0-9999,Affiliate,NonMember,0.04167
7,7,820-839,0-9999,NonAffiliate,Member,0.04217
7,7,820-839,0-9999,NonAffiliate,NonMember,0.04317
7,7,820-839,10000-19999,Affiliate,Member,0.04061
7,7,820-839,10000-19999,Affiliate,NonMember,0.04161
7,7,820-839,10000-19999,NonAffiliate,Member,0.04211
7,7,820-839,10000-19999,NonAffiliate,NonMember,0.04311
7,7,820-839,20000-29999,Affiliate,Member,0.04055
7,7,820-839,20000-29999,Affiliate,NonMember,0.04155
7,7,820-839,20000-29999,NonAffiliate,Member,0.04205
7,7,820-839,20000-29999,NonAffiliate,NonMember,0.04305
7,7,820-839,30000-39999,Affiliate,Member,0.04049
7,7,820-839,30000-39999,Affiliate,NonMember,0.04149
7,7,820-839,30000-39999,NonAffiliate,Member,0.04199
7,7,820-839,30000-39999,NonAffiliate,NonMember,0.04299
7,7,820-839,40000-49999,Affiliate,Member,0.04043
7,7,820-839,40000-49999,Affiliate,NonMember,0.04143
7,7,820-839,40000-49999,NonAffiliate,Member,0.04193
7,7,820-839,40000-49999,NonAffiliate,NonMember,0.04293
7,7,820-839,50000-59999,Affiliate,Member,0.04037
7,7,820-839,50000-59999,Affiliate,NonMember,0.04137
7,7,820-839,50000-59999,NonAffiliate,Member,0.04187
7,7,820-839,50000-59999,NonAffiliate,NonMember,0.04287
7,7,820-839,60000-69999,Affiliate,Member,0.04031
7,7,820-839,60000-69999,Affiliate,NonMember,0.04131
7,7,820-839,60000-69999,NonAffiliate,Member,0.04181
7,7,820-839,60000-69999,NonAffiliate,NonMember,0.04281
7,7,820-839,70000-79999,Affiliate,Member,0.04025
7,7,820-839,70000-79999,Affiliate,NonMember,0.04125
7,7,820-839,70000-79999,NonAffiliate,Member,0.04175
7,7,820-839,70000-79999,NonAffiliate,NonMember,0.04275
7,7,820-839,80000-89999,Affiliate,Member,0.04019
7,7,820-839,80000-89999,Affiliate,NonMember,0.04119
7,7,820-839,80000-89999,NonAffiliate,Member,0.04169
7,7,820-839,80000-89999,NonAffiliate,NonMember,0.04269
7,7,820-839,90000-100000,Affiliate,Member,0.04013
7,7,820-839,90000-100000,Affiliate,NonMember,0.04113
7,7,820-839,90000-100000,NonAffiliate,Member,0.04163
7,7,820-839,90000-100000,NonAffiliate,NonMember,0.04263
7,7,840-850,0-9999,Affiliate,Member,0.03931
7,7,840-850,0-9999,Affiliate,NonMember,0.04031
7,7,840-850,0-9999,NonAffiliate,Member,0.04081
7,7,840-850,0-9999,NonAffiliate,NonMember,0.04181
7,7,840-850,10000-19999,Affiliate,Member,0.03925
7,7,840-850,10000-19999,Affiliate,NonMember,0.04025
7,7,840-850,10000-19999,NonAffiliate,Member,0.04075
7,7,840-850,10000-19999,NonAffiliate,NonMember,0.04175
7,7,840-850,20000-29999,Affiliate,Member,0.03919
7,7,840-850,20000-29999,Affiliate,NonMember,0.04019
7,7,840-850,20000-29999,NonAffiliate,Member,0.04069
7,7,840-850,20000-29999,NonAffiliate,NonMember,0.04169
7,7,840-850,30000-39999,Affiliate,Member,0.03913
7,7,840-850,30000-39999,Affiliate,NonMember,0.04013
7,7,840-850,30000-39999,NonAffiliate,Member,0.04063
7,7,840-850,30000-39999,NonAffiliate,NonMember,0.04163
7,7,840-850,40000-49999,Affiliate,Member,0.03907
7,7,840-850,40000-49999,Affiliate,NonMember,0.04007
7,7,840-850,40000-49999,NonAffiliate,Member,0.04057
7,7,840-850,40000-49999,NonAffiliate,NonMember,0.04157
7,7,840-850,50000-59999,Affiliate,Member,0.03901
7,7,840-850,50000-59999,Affiliate,NonMember,0.04001
7,7,840-850,50000-59999,NonAffiliate,Member,0.04051
7,7,840-850,50000-59999,NonAffiliate,NonMember,0.04151
7,7,840-850,60000-69999,Affiliate,Member,0.03895
7,7,840-850,60000-69999,Affiliate,NonMember,0.03995
7,7,840-850,60000-69999,NonAffiliate,Member,0.04045
7,7,840-850,60000-69999,NonAffiliate,NonMember,0.04145
7,7,840-850,70000-79999,Affiliate,Member,0.03889
7,7,840-850,70000-79999,Affiliate,NonMember,0.03989
7,7,840-850,70000-79999,NonAffiliate,Member,0.04039
7,7,840-850,70000-79999,NonAffiliate,NonMember,0.04139
7,7,840-850,80000-89999,Affiliate,Member,0.03883
7,7,840-850,80000-89999,Affiliate,NonMember,0.03983
7,7,840-850,80000-89999,NonAffiliate,Member,0.04033
7,7,840-850,80000-89999,NonAffiliate,NonMember,0.04133
7,7,840-850,90000-100000,Affiliate,Member,0.03877
7,7,840-850,90000-100000,Affiliate,NonMember,0.03977
7,7,840-850,90000-100000,NonAffiliate,Member,0.04027
7,7,840-850,90000-100000,NonAffiliate,NonMember,0.04127
8,2,600-619,0-9999,Affiliate,Member,0.05503
8,2,600-619,0-9999,Affiliate,NonMember,0.05603
8,2,600-619,0-9999,NonAffiliate,Member,0.05653
8,2,600-619,0-9999,NonAffiliate,NonMember,0.05753
8,2,600-619,10000-19999,Affiliate,Member,0.05497
8,2,600-619,10000-19999,Affiliate,NonMember,0.05597
8,2,600-619,10000-19999,NonAffiliate,Member,0.05647
8,2,600-619,10000-19999,NonAffiliate,NonMember,0.05747
8,2,600-619,20000-29999,Affiliate,Member,0.05491
8,2,600-619,20000-29999,Affiliate,NonMember,0.05591
8,2,600-619,20000-29999,NonAffiliate,Member,0.05641
8,2,600-619,20000-29999,NonAffiliate,NonMember,0.05741
8,2,600-619,30000-39999,Affiliate,Member,0.05485
8,2,600-619,30000-39999,Affiliate,NonMember,0.05585
8,2,600-619,30000-39999,NonAffiliate,Member,0.05635
8,2,600-619,30000-39999,NonAffiliate,NonMember,0.05735
8,2,600-619,40000-49999,Affiliate,Member,0.05479
8,2,600-619,40000-49999,Affiliate,NonMember,0.05579
8,2,600-619,40000-49999,NonAffiliate,Member,0.05629
8,2,600-619,40000-49999,NonAffiliate,NonMember,0.05729
8,2,600-619,50000-59999,Affiliate,Member,0.05473
8,2,600-619,50000-59999,Affiliate,NonMember,0.05573
8,2,600-619,50000-59999,NonAffiliate,Member,0.05623
8,2,600-619,50000-59999,NonAffiliate,NonMember,0.05723
8,2,600-619,60000-69999,Affiliate,Member,0.05467
8,2,600-619,60000-69999,Affiliate,NonMember,0.05567
8,2,600-619,60000-69999,NonAffiliate,Member,0.05617
8,2,600-619,60000-69999,NonAffiliate,NonMember,0.05717
8,2,600-619,70000-79999,Affiliate,Member,0.05461
8,2,600-619,70000-79999,Affiliate,NonMember,0.05561
8,2,600-619,70000-79999,NonAffiliate,Member,0.05611
8,2,600-619,70000-79999,NonAffiliate,NonMember,0.05711
8,2,600-619,80000-89999,Affiliate,Member,0.05455
8,2,600-619,80000-89999,Affiliate,NonMember,0.05555
8,2,600-619,80000-89999,NonAffiliate,Member,0.05605
8,2,600-619,80000-89999,NonAffiliate,NonMember,0.05705
8,2,600-619,90000-100000,Affiliate,Member,0.05449
8,2,600-619,90000-100000,Affiliate,NonMember,0.05549
8,2,600-619,90000-100000,NonAffiliate,Member,0.05599
8,2,600-619,90000-100000,NonAffiliate,NonMember,0.05699
8,2,620-639,0-9999,Affiliate,Member,0.05327
8,2,620-639,0-9999,Affiliate,NonMember,0.05427
8,2,620-639,0-9999,NonAffiliate,Member,0.05477
8,2,620-639,0-9999,NonAffiliate,NonMember,0.05577
8,2,620-639,10000-19999,Affiliate,Member,0.05321
8,2,620-639,10000-19999,Affiliate,NonMember,0.05421
8,2,620-639,10000-19999,NonAffiliate,Member,0.05471
8,2,620-639,10000-19999,NonAffiliate,NonMember,0.05571
8,2,620-639,20000-29999,Affiliate,Member,0.05315
8,2,620-639,20000-29999,Affiliate,NonMember,0.05415
8,2,620-639,20000-29999,NonAffiliate,Member,0.05465
8,2,620-639,20000-29999,NonAffiliate,NonMember,0.05565
8,2,620-639,30000-39999,Affiliate,Member,0.05309
8,2,620-639,30000-39999,Affiliate,NonMember,0.05409
8,2,620-639,30000-39999,NonAffiliate,Member,0.05459
8,2,620-639,30000-39999,NonAffiliate,NonMember,0.05559
8,2,620-639,40000-49999,Affiliate,Member,0.05303
8,2,620-639,40000-49999,Affiliate,NonMember,0.05403
8,2,620-639,40000-49999,NonAffiliate,Member,0.05453
8,2,620-639,40000-49999,NonAffiliate,NonMember,0.05553
8,2,620-639,50000-59999,Affiliate,Member,0.05297
8,2,620-639,50000-59999,Affiliate,NonMember,0.05397
8,2,620-639,50000-59999,NonAffiliate,Member,0.05447
8,2,620-639,50000-59999,NonAffiliate,NonMember,0.05547
8,2,620-639,60000-69999,Affiliate,Member,0.05291
8,2,620-639,60000-69999,Affiliate,NonMember,0.05391
8,2,620-639,60000-69999,NonAffiliate,Member,0.05441
8,2,620-639,60000-69999,NonAffiliate,NonMember,0.05541
8,2,620-639,70000-79999,Affiliate,Member,0.05285
8,2,620-639,70000-79999,Affiliate,NonMember,0.05385
8,2,620-639,70000-79999,NonAffiliate,Member,0.05435
8,2,620-639,70000-79999,NonAffiliate,NonMember,0.05535
8,2,620-639,80000-89999,Affiliate,Member,0.05279
8,2,620-639,80000-89999,Affiliate,NonMember,0.05379
8,2,620-639,80000-89999,NonAffiliate,Member,0.05429
8,2,620-639,80000-89999,NonAffiliate,NonMember,0.05529
8,2,620-639,90000-100000,Affiliate,Member,0.05273
8,2,620-639,90000-100000,Affiliate,NonMember,0.05373
8,2,620-639,90000-100000,NonAffiliate,Member,0.05423
8,2,620-639,90000-100000,NonAffiliate,NonMember,0.05523
8,2,640-659,0-9999,Affiliate,Member,0.05151
8,2,640-659,0-9999,Affiliate,NonMember,0.05251
8,2,640-659,0-9999,NonAffiliate,Member,0.05301
8,2,640-659,0-9999,NonAffiliate,NonMember,0.05401
8,2,640-659,10000-19999,Affiliate,Member,0.05145
8,2,640-659,10000-19999,Affiliate,NonMember,0.05245
8,2,640-659,10000-19999,NonAffiliate,Member,0.05295
8,2,640-659,10000-19999,NonAffiliate,NonMember,0.05395
8,2,640-659,20000-29999,Affiliate,Member,0.05139
8,2,640-659,20000-29999,Affiliate,NonMember,0.05239
8,2,640-659,20000-29999,NonAffiliate,Member,0.05289
8,2,640-659,20000-29999,NonAffiliate,NonMember,0.05389
8,2,640-659,30000-39999,Affiliate,Member,0.05133
8,2,640-659,30000-39999,Affiliate,NonMember,0.05233
8,2,640-659,30000-39999,NonAffiliate,Member,0.05283
8,2,640-659,30000-39999,NonAffiliate,NonMember,0.05383
8,2,640-659,40000-49999,Affiliate,Member,0.05127
8,2,640-659,40000-49999,Affiliate,NonMember,0.05227
8,2,640-659,40000-49999,NonAffiliate,Member,0.05277
8,2,640-659,40000-49999,NonAffiliate,NonMember,0.05377
8,2,640-659,50000-59999,Affiliate,Member,0.05121
8,2,640-659,50000-59999,Affiliate,NonMember,0.05221
8,2,640-659,50000-59999,NonAffiliate,Member,0.05271
8,2,640-659,50000-59999,NonAffiliate,NonMember,0.05371
8,2,640-659,60000-69999,Affiliate,Member,0.05115
8,2,640-659,60000-69999,Affiliate,NonMember,0.05215
8,2,640-659,60000-69999,NonAffiliate,Member,0.05265
8,2,640-659,60000-69999,NonAffiliate,NonMember,0.05365
8,2,640-659,70000-79999,Affiliate,Member,0.05109
8,2,640-659,70000-79999,Affiliate,NonMember,0.05209
8,2,640-659,70000-79999,NonAffiliate,Member,0.05259
8,2,640-659,70000-79999,NonAffiliate,NonMember,0.05359
8,2,640-659,80000-89999,Affiliate,Member,0.05103
8,2,640-659,80000-89999,Affiliate,NonMember,0.05203
8,2,640-659,80000-89999,NonAffiliate,Member,0.05253
8,2,640-659,80000-89999,NonAffiliate,NonMember,0.05353
8,2,640-659,90000-100000,Affiliate,Member,0.05097
8,2,640-659,90000-100000,Affiliate,NonMember,0.05197
8,2,640-659,90000-100000,NonAffiliate,Member,0.05247
8,2,640-659,90000-100000,NonAffiliate,NonMember,0.05347
8,2,660-679,0-9999,Affiliate,Member,0.04975
8,2,660-679,0-9999,Affiliate,NonMember,0.05075
8,2,660-679,0-9999,NonAffiliate,Member,0.05125
8,2,660-679,0-9999,NonAffiliate,NonMember,0.05225
8,2,660-679,10000-19999,Affiliate,Member,0.04969
8,2,660-679,10000-19999,Affiliate,NonMember,0.05069
8,2,660-679,10000-19999,NonAffiliate,Member,0.05119
8,2,660-679,10000-19999,NonAffiliate,NonMember,0.05219
8,2,660-679,20000-29999,Affiliate,Member,0.04963
8,2,660-679,20000-29999,Affiliate,NonMember,0.05063
8,2,660-679,20000-29999,NonAffiliate,Member,0.05113
8,2,660-679,20000-29999,NonAffiliate,NonMember,0.05213
8,2,660-679,30000-39999,Affiliate,Member,0.04957
8,2,660-679,30000-39999,Affiliate,NonMember,0.05057
8,2,660-679,30000-39999,NonAffiliate,Member,0.05107
8,2,660-679,30000-39999,NonAffiliate,NonMember,0.05207
8,2,660-679,40000-49999,Affiliate,Member,0.04951
8,2,660-679,40000-49999,Affiliate,NonMember,0.05051
8,2,660-679,40000-49999,NonAffiliate,Member,0.05101
8,2,660-679,40000-49999,NonAffiliate,NonMember,0.05201
8,2,660-679,50000-59999,Affiliate,Member,0.04945
8,2,660-679,50000-59999,Affiliate,NonMember,0.05045
8,2,660-679,50000-59999,NonAffiliate,Member,0.05095
8,2,660-679,50000-59999,NonAffiliate,NonMember,0.05195
8,2,660-679,60000-69999,Affiliate,Member,0.04939
8,2,660-679,60000-69999,Affiliate,NonMember,0.05039
8,2,660-679,60000-69999,NonAffiliate,Member,0.05089
8,2,660-679,60000-69999,NonAffiliate,NonMember,0.05189
8,2,660-679,70000-79999,Affiliate,Member,0.04933
8,2,660-679,70000-79999,Affiliate,NonMember,0.05033
8,2,660-679,70000-79999,NonAffiliate,Member,0.05083
8,2,660-679,70000-79999,NonAffiliate,NonMember,0.05183
8,2,660-679,80000-89999,Affiliate,Member,0.04927
8,2,660-679,80000-89999,Affiliate,NonMember,0.05027
8,2,660-679,80000-89999,NonAffiliate,Member,0.05077
8,2,660-679,80000-89999,NonAffiliate,NonMember,0.05177
8,2,660-679,90000-100000,Affiliate,Member,0.04921
8,2,660-679,90000-100000,Affiliate,NonMember,0.05021
8,2,660-679,90000-100000,NonAffiliate,Member,0.05071
8,2,660-679,90000-100000,NonAffiliate,NonMember,0.05171
8,2,680-699,0-9999,Affiliate,Member,0.04799
8,2,680-699,0-9999,Affiliate,NonMember,0.04899
8,2,680-699,0-9999,NonAffiliate,Member,0.04949
8,2,680-699,0-9999,NonAffiliate,NonMember,0.05049
8,2,680-699,10000-19999,Affiliate,Member,0.04793
8,2,680-699,10000-19999,Affiliate,NonMember,0.04893
8,2,680-699,10000-19999,NonAffiliate,Member,0.04943
8,2,680-699,10000-19999,NonAffiliate,NonMember,0.05043
8,2,680-699,20000-29999,Affiliate,Member,0.04787
8,2,680-699,20000-29999,Affiliate,NonMember,0.04887
8,2,680-699,20000-29999,NonAffiliate,Member,0.04937
8,2,680-699,20000-29999,NonAffiliate,NonMember,0.05037
8,2,680-699,30000-39999,Affiliate,Member,0.04781
8,2,680-699,30000-39999,Affiliate,NonMember,0.04881
8,2,680-699,30000-39999,NonAffiliate,Member,0.04931
8,2,680-699,30000-39999,NonAffiliate,NonMember,0.05031
8,2,680-699,40000-49999,Affiliate,Member,0.04775
8,2,680-699,40000-49999,Affiliate,NonMember,0.04875
8,2,680-699,40000-49999,NonAffiliate,Member,0.04925
8,2,680-699,40000-49999,NonAffiliate,NonMember,0.05025
8,2,680-699,50000-59999,Affiliate,Member,0.04769
8,2,680-699,50000-59999,Affiliate,NonMember,0.04869
8,2,680-699,50000-59999,NonAffiliate,Member,0.04919
8,2,680-699,50000-59999,NonAffiliate,NonMember,0.05019
8,2,680-699,60000-69999,Affiliate,Member,0.04763
8,2,680-699,60000-69999,Affiliate,NonMember,0.04863
8,2,680-699,60000-69999,NonAffiliate,Member,0.04913
8,2,680-699,60000-69999,NonAffiliate,NonMember,0.05013
8,2,680-699,70000-79999,Affiliate,Member,0.04757
8,2,680-699,70000-79999,Affiliate,NonMember,0.04857
8,2,680-699,70000-79999,NonAffiliate,Member,0.04907
8,2,680-699,70000-79999,NonAffiliate,NonMember,0.05007
8,2,680-699,80000-89999,Affiliate,Member,0.04751
8,2,680-699,80000-89999,Affiliate,NonMember,0.04851
8,2,680-699,80000-89999,NonAffiliate,Member,0.04901
8,2,680-699,80000-89999,NonAffiliate,NonMember,0.05001
8,2,680-699,90000-100000,Affiliate,Member,0.04745
8,2,680-699,90000-100000,Affiliate,NonMember,0.04845
8,2,680-699,90000-100000,NonAffiliate,Member,0.04895
8,2,680-699,90000-100000,NonAffiliate,NonMember,0.04995
8,2,700-719,0-9999,Affiliate,Member,0.04623
8,2,700-719,0-9999,Affiliate,NonMember,0.04723
8,2,700-719,0-9999,NonAffiliate,Member,0.04773
8,2,700-719,0-9999,NonAffiliate,NonMember,0.04873
8,2,700-719,10000-19999,Affiliate,Member,0.04617
8,2,700-719,10000-19999,Affiliate,NonMember,0.04717
8,2,700-719,10000-19999,NonAffiliate,Member,0.04767
8,2,700-719,10000-19999,NonAffiliate,NonMember,0.04867
8,2,700-719,20000-29999,Affiliate,Member,0.04611
8,2,700-719,20000-29999,Affiliate,NonMember,0.04711
8,2,700-719,20000-29999,NonAffiliate,Member,0.04761
8,2,700-719,20000-29999,NonAffiliate,NonMember,0.04861
8,2,700-719,30000-39999,Affiliate,Member,0.04605
8,2,700-719,30000-39999,Affiliate,NonMember,0.04705
8,2,700-719,30000-39999,NonAffiliate,Member,0.04755
8,2,700-719,30000-39999,NonAffiliate,NonMember,0.04855
8,2,700-719,40000-49999,Affiliate,Member,0.04599
8,2,700-719,40000-49999,Affiliate,NonMember,0.04699
8,2,700-719,40000-49999,NonAffiliate,Member,0.04749
8,2,700-719,40000-49999,NonAffiliate,NonMember,0.04849
8,2,700-719,50000-59999,Affiliate,Member,0.04593
8,2,700-719,50000-59999,Affiliate,NonMember,0.04693
8,2,700-719,50000-59999,NonAffiliate,Member,0.04743
8,2,700-719,50000-59999,NonAffiliate,NonMember,0.04843
8,2,700-719,60000-69999,Affiliate,Member,0.04587
8,2,700-719,60000-69999,Affiliate,NonMember,0.04687
8,2,700-719,60000-69999,NonAffiliate,Member,0.04737
8,2,700-719,60000-69999,NonAffiliate,NonMember,0.04837
8,2,700-719,70000-79999,Affiliate,Member,0.04581
8,2,700-719,70000-79999,Affiliate,NonMember,0.04681
8,2,700-719,70000-79999,NonAffiliate,Member,0.04731
8,2,700-719,70000-79999,NonAffiliate,NonMember,0.04831
8,2,700-719,80000-89999,Affiliate,Member,0.04575
8,2,700-719,80000-89999,Affiliate,NonMember,0.04675
8,2,700-719,80000-89999,NonAffiliate,Member,0.04725
8,2,700-719,80000-89999,NonAffiliate,NonMember,0.04825
8,2,700-719,90000-100000,Affiliate,Member,0.04569
8,2,700-719,90000-100000,Affiliate,NonMember,0.04669
8,2,700-719,90000-100000,NonAffiliate,Member,0.04719
8,2,700-719,90000-100000,NonAffiliate,NonMember,0.04819
8,2,720-739,0-9999,Affiliate,Member,0.04447
8,2,720-739,0-9999,Affiliate,NonMember,0.04547
8,2,720-739,0-9999,NonAffiliate,Member,0.04597
8,2,720-739,0-9999,NonAffiliate,NonMember,0.04697
8,2,720-739,10000-19999,Affiliate,Member,0.04441
8,2,720-739,10000-19999,Affiliate,NonMember,0.04541
8,2,720-739,10000-19999,NonAffiliate,Member,0.04591
8,2,720-739,10000-19999,NonAffiliate,NonMember,0.04691
8,2,720-739,20000-29999,Affiliate,Member,0.04435
8,2,720-739,20000-29999,Affiliate,NonMember,0.04535
8,2,720-739,20000-29999,NonAffiliate,Member,0.04585
8,2,720-739,20000-29999,NonAffiliate,NonMember,0.04685
8,2,720-739,30000-39999,Affiliate,Member,0.04429
8,2,720-739,30000-39999,Affiliate,NonMember,0.04529
8,2,720-739,30000-39999,NonAffiliate,Member,0.04579
8,2,720-739,30000-39999,NonAffiliate,NonMember,0.04679
8,2,720-739,40000-49999,Affiliate,Member,0.04423
8,2,720-739,40000-49999,Affiliate,NonMember,0.04523
8,2,720-739,40000-49999,NonAffiliate,Member,0.04573
8,2,720-739,40000-49999,NonAffiliate,NonMember,0.04673
8,2,720-739,50000-59999,Affiliate,Member,0.04417
8,2,720-739,50000-59999,Affiliate,NonMember,0.04517
8,2,720-739,50000-59999,NonAffiliate,Member,0.04567
8,2,720-739,50000-59999,NonAffiliate,NonMember,0.04667
8,2,720-739,60000-69999,Affiliate,Member,0.04411
8,2,720-739,60000-69999,Affiliate,NonMember,0.04511
8,2,720-739,60000-69999,NonAffiliate,Member,0.04561
8,2,720-739,60000-69999,NonAffiliate,NonMember,0.04661
8,2,720-739,70000-79999,Affiliate,Member,0.04405
8,2,720-739,70000-79999,Affiliate,NonMember,0.04505
8,2,720-739,70000-79999,NonAffiliate,Member,0.04555
8,2,720-739,70000-79999,NonAffiliate,NonMember,0.04655
8,2,720-739,80000-89999,Affiliate,Member,0.04399
8,2,720-739,80000-89999,Affiliate,NonMember,0.04499
8,2,720-739,80000-89999,NonAffiliate,Member,0.04549
8,2,720-739,80000-89999,NonAffiliate,NonMember,0.04649
8,2,720-739,90000-100000,Affiliate,Member,0.04393
8,2,720-739,90000-100000,Affiliate,NonMember,0.04493
8,2,720-739,90000-100000,NonAffiliate,Member,0.04543
8,2,720-739,90000-100000,NonAffiliate,NonMember,0.04643
8,2,740-759,0-9999,Affiliate,Member,0.04271
8,2,740-759,0-9999,Affiliate,NonMember,0.04371
8,2,740-759,0-9999,NonAffiliate,Member,0.04421
8,2,740-759,0-9999,NonAffiliate,NonMember,0.04521
8,2,740-759,10000-19999,Affiliate,Member,0.04265
8,2,740-759,10000-19999,Affiliate,NonMember,0.04365
8,2,740-759,10000-19999,NonAffiliate,Member,0.04415
8,2,740-759,10000-19999,NonAffiliate,NonMember,0.04515
8,2,740-759,20000-29999,Affiliate,Member,0.04259
8,2,740-759,20000-29999,Affiliate,NonMember,0.04359
8,2,740-759,20000-29999,NonAffiliate,Member,0.04409
8,2,740-759,20000-29999,NonAffiliate,NonMember,0.04509
8,2,740-759,30000-39999,Affiliate,Member,0.04253
8,2,740-759,30000-39999,Affiliate,NonMember,0.04353
8,2,740-759,30000-39999,NonAffiliate,Member,0.04403
8,2,740-759,30000-39999,NonAffiliate,NonMember,0.04503
8,2,740-759,40000-49999,Affiliate,Member,0.04247
8,2,740-759,40000-49999,Affiliate,NonMember,0.04347
8,2,740-759,40000-49999,NonAffiliate,Member,0.04397
8,2,740-759,40000-49999,NonAffiliate,NonMember,0.04497
8,2,740-759,50000-59999,Affiliate,Member,0.04241
8,2,740-759,50000-59999,Affiliate,NonMember,0.04341
8,2,740-759,50000-59999,NonAffiliate,Member,0.04391
8,2,740-759,50000-59999,NonAffiliate,NonMember,0.04491
8,2,740-759,60000-69999,Affiliate,Member,0.04235
8,2,740-759,60000-69999,Affiliate,NonMember,0.04335
8,2,740-759,60000-69999,NonAffiliate,Member,0.04385
8,2,740-759,60000-69999,NonAffiliate,NonMember,0.04485
8,2,740-759,70000-79999,Affiliate,Member,0.04229
8,2,740-759,70000-79999,Affiliate,NonMember,0.04329
8,2,740-759,70000-79999,NonAffiliate,Member,0.04379
8,2,740-759,70000-79999,NonAffiliate,NonMember,0.04479
8,2,740-759,80000-89999,Affiliate,Member,0.04223
8,2,740-759,80000-89999,Affiliate,NonMember,0.04323
8,2,740-759,80000-89999,NonAffiliate,Member,0.04373
8,2,740-759,80000-89999,NonAffiliate,NonMember,0.04473
8,2,740-759,90000-100000,Affiliate,Member,0.04217
8,2,740-759,90000-100000,Affiliate,NonMember,0.04317
8,2,740-759,90000-100000,NonAffiliate,Member,0.04367
8,2,740-759,90000-100000,NonAffiliate,NonMember,0.04467
8,2,760-779,0-9999,Affiliate,Member,0.04095
8,2,760-779,0-9999,Affiliate,NonMember,0.04195
8,2,760-779,0-9999,NonAffiliate,Member,0.04245
8,2,760-779,0-9999,NonAffiliate,NonMember,0.04345
8,2,760-779,10000-19999,Affiliate,Member,0.04089
8,2,760-779,10000-19999,Affiliate,NonMember,0.04189
8,2,760-779,10000-19999,NonAffiliate,Member,0.04239
8,2,760-779,10000-19999,NonAffiliate,NonMember,0.04339
