Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
8,6,800-819,70000-79999,Affiliate,Member,0.04151
8,6,800-819,70000-79999,Affiliate,NonMember,0.04251
8,6,800-819,70000-79999,NonAffiliate,Member,0.04301
8,6,800-819,70000-79999,NonAffiliate,NonMember,0.04401
8,6,800-819,80000-89999,Affiliate,Member,0.04145
8,6,800-819,80000-89999,Affiliate,NonMember,0.04245
8,6,800-819,80000-89999,NonAffiliate,Member,0.04295
8,6,800-819,80000-89999,NonAffiliate,NonMember,0.04395
8,6,800-819,90000-100000,Affiliate,Member,0.04139
8,6,800-819,90000-100000,Affiliate,NonMember,0.04239
8,6,800-819,90000-100000,NonAffiliate,Member,0.04289
8,6,800-819,90000-100000,NonAffiliate,NonMember,0.04389
8,6,820-839,0-9999,Affiliate,Member,0.04017
8,6,820-839,0-9999,Affiliate,NonMember,0.04117
8,6,820-839,0-9999,NonAffiliate,Member,0.04167
8,6,820-839,0-9999,NonAffiliate,NonMember,0.04267
8,6,820-839,10000-19999,Affiliate,Member,0.04011
8,6,820-839,10000-19999,Affiliate,NonMember,0.04111
8,6,820-839,10000-19999,NonAffiliate,Member,0.04161
8,6,820-839,10000-19999,NonAffiliate,NonMember,0.04261
8,6,820-839,20000-29999,Affiliate,Member,0.04005
8,6,820-839,20000-29999,Affiliate,NonMember,0.04105
8,6,820-839,20000-29999,NonAffiliate,Member,0.04155
8,6,820-839,20000-29999,NonAffiliate,NonMember,0.04255
8,6,820-839,30000-39999,Affiliate,Member,0.03999
8,6,820-839,30000-39999,Affiliate,NonMember,0.04099
8,6,820-839,30000-39999,NonAffiliate,Member,0.04149
8,6,820-839,30000-39999,NonAffiliate,NonMember,0.04249
8,6,820-839,40000-49999,Affiliate,Member,0.03993
8,6,820-839,40000-49999,Affiliate,NonMember,0.04093
8,6,820-839,40000-49999,NonAffiliate,Member,0.04143
8,6,820-839,40000-49999,NonAffiliate,NonMember,0.04243
8,6,820-839,50000-59999,Affiliate,Member,0.03987
8,6,820-839,50000-59999,Affiliate,NonMember,0.04087
8,6,820-839,50000-59999,NonAffiliate,Member,0.04137
8,6,820-839,50000-59999,NonAffiliate,NonMember,0.04237
8,6,820-839,60000-69999,Affiliate,Member,0.03981
8,6,820-839,60000-69999,Affiliate,NonMember,0.04081
8,6,820-839,60000-69999,NonAffiliate,Member,0.04131
8,6,820-839,60000-69999,NonAffiliate,NonMember,0.04231
8,6,820-839,70000-79999,Affiliate,Member,0.03975
8,6,820-839,70000-79999,Affiliate,NonMember,0.04075
8,6,820-839,70000-79999,NonAffiliate,Member,0.04125
8,6,820-839,70000-79999,NonAffiliate,NonMember,0.04225
8,6,820-839,80000-89999,Affiliate,Member,0.03969
8,6,820-839,80000-89999,Affiliate,NonMember,0.04069
8,6,820-839,80000-89999,NonAffiliate,Member,0.04119
8,6,820-839,80000-89999,NonAffiliate,NonMember,0.04219
8,6,820-839,90000-100000,Affiliate,Member,0.03963
8,6,820-839,90000-100000,Affiliate,NonMember,0.04063
8,6,820-839,90000-100000,NonAffiliate,Member,0.04113
8,6,820-839,90000-100000,NonAffiliate,NonMember,0.04213
8,6,840-850,0-9999,Affiliate,Member,0.03881
8,6,840-850,0-9999,Affiliate,NonMember,0.03981
8,6,840-850,0-9999,NonAffiliate,Member,0.04031
8,6,840-850,0-9999,NonAffiliate,NonMember,0.04131
8,6,840-850,10000-19999,Affiliate,Member,0.03875
8,6,840-850,10000-19999,Affiliate,NonMember,0.03975
8,6,840-850,10000-19999,NonAffiliate,Member,0.04025
8,6,840-850,10000-19999,NonAffiliate,NonMember,0.04125
8,6,840-850,20000-29999,Affiliate,Member,0.03869
8,6,840-850,20000-29999,Affiliate,NonMember,0.03969
8,6,840-850,20000-29999,NonAffiliate,Member,0.04019
8,6,840-850,20000-29999,NonAffiliate,NonMember,0.04119
8,6,840-850,30000-39999,Affiliate,Member,0.03863
8,6,840-850,30000-39999,Affiliate,NonMember,0.03963
8,6,840-850,30000-39999,NonAffiliate,Member,0.04013
8,6,840-850,30000-39999,NonAffiliate,NonMember,0.04113
8,6,840-850,40000-49999,Affiliate,Member,0.03857
8,6,840-850,40000-49999,Affiliate,NonMember,0.03957
8,6,840-850,40000-49999,NonAffiliate,Member,0.04007
8,6,840-850,40000-49999,NonAffiliate,NonMember,0.04107
8,6,840-850,50000-59999,Affiliate,Member,0.03851
8,6,840-850,50000-59999,Affiliate,NonMember,0.03951
8,6,840-850,50000-59999,NonAffiliate,Member,0.04001
8,6,840-850,50000-59999,NonAffiliate,NonMember,0.04101
8,6,840-850,60000-69999,Affiliate,Member,0.03845
8,6,840-850,60000-69999,Affiliate,NonMember,0.03945
8,6,840-850,60000-69999,NonAffiliate,Member,0.03995
8,6,840-850,60000-69999,NonAffiliate,NonMember,0.04095
8,6,840-850,70000-79999,Affiliate,Member,0.03839
8,6,840-850,70000-79999,Affiliate,NonMember,0.03939
8,6,840-850,70000-79999,NonAffiliate,Member,0.03989
8,6,840-850,70000-79999,NonAffiliate,NonMember,0.04089
8,6,840-850,80000-89999,Affiliate,Member,0.03833
8,6,840-850,80000-89999,Affiliate,NonMember,0.03933
8,6,840-850,80000-89999,NonAffiliate,Member,0.03983
8,6,840-850,80000-89999,NonAffiliate,NonMember,0.04083
8,6,840-850,90000-100000,Affiliate,Member,0.03827
8,6,840-850,90000-100000,Affiliate,NonMember,0.03927
8,6,840-850,90000-100000,NonAffiliate,Member,0.03977
8,6,840-850,90000-100000,NonAffiliate,NonMember,0.04077
8,7,600-619,0-9999,Affiliate,Member,0.06073
8,7,600-619,0-9999,Affiliate,NonMember,0.06173
8,7,600-619,0-9999,NonAffiliate,Member,0.06223
8,7,600-619,0-9999,NonAffiliate,NonMember,0.06323
8,7,600-619,10000-19999,Affiliate,Member,0.06067
8,7,600-619,10000-19999,Affiliate,NonMember,0.06167
8,7,600-619,10000-19999,NonAffiliate,Member,0.06217
8,7,600-619,10000-19999,NonAffiliate,NonMember,0.06317
8,7,600-619,20000-29999,Affiliate,Member,0.06061
8,7,600-619,20000-29999,Affiliate,NonMember,0.06161
8,7,600-619,20000-29999,NonAffiliate,Member,0.06211
8,7,600-619,20000-29999,NonAffiliate,NonMember,0.06311
8,7,600-619,30000-39999,Affiliate,Member,0.06055
8,7,600-619,30000-39999,Affiliate,NonMember,0.06155
8,7,600-619,30000-39999,NonAffiliate,Member,0.06205
8,7,600-619,30000-39999,NonAffiliate,NonMember,0.06305
8,7,600-619,40000-49999,Affiliate,Member,0.06049
8,7,600-619,40000-49999,Affiliate,NonMember,0.06149
8,7,600-619,40000-49999,NonAffiliate,Member,0.06199
8,7,600-619,40000-49999,NonAffiliate,NonMember,0.06299
8,7,600-619,50000-59999,Affiliate,Member,0.06043
8,7,600-619,50000-59999,Affiliate,NonMember,0.06143
8,7,600-619,50000-59999,NonAffiliate,Member,0.06193
8,7,600-619,50000-59999,NonAffiliate,NonMember,0.06293
8,7,600-619,60000-69999,Affiliate,Member,0.06037
8,7,600-619,60000-69999,Affiliate,NonMember,0.06137
8,7,600-619,60000-69999,NonAffiliate,Member,0.06187
8,7,600-619,60000-69999,NonAffiliate,NonMember,0.06287
8,7,600-619,70000-79999,Affiliate,Member,0.06031
8,7,600-619,70000-79999,Affiliate,NonMember,0.06131
8,7,600-619,70000-79999,NonAffiliate,Member,0.06181
8,7,600-619,70000-79999,NonAffiliate,NonMember,0.06281
8,7,600-619,80000-89999,Affiliate,Member,0.06025
8,7,600-619,80000-89999,Affiliate,NonMember,0.06125
8,7,600-619,80000-89999,NonAffiliate,Member,0.06175
8,7,600-619,80000-89999,NonAffiliate,NonMember,0.06275
8,7,600-619,90000-100000,Affiliate,Member,0.06019
8,7,600-619,90000-100000,Affiliate,NonMember,0.06119
8,7,600-619,90000-100000,NonAffiliate,Member,0.06169
8,7,600-619,90000-100000,NonAffiliate,NonMember,0.06269
8,7,620-639,0-9999,Affiliate,Member,0.05897
8,7,620-639,0-9999,Affiliate,NonMember,0.05997
8,7,620-639,0-9999,NonAffiliate,Member,0.06047
8,7,620-639,0-9999,NonAffiliate,NonMember,0.06147
8,7,620-639,10000-19999,Affiliate,Member,0.05891
8,7,620-639,10000-19999,Affiliate,NonMember,0.05991
8,7,620-639,10000-19999,NonAffiliate,Member,0.06041
8,7,620-639,10000-19999,NonAffiliate,NonMember,0.06141
8,7,620-639,20000-29999,Affiliate,Member,0.05885
8,7,620-639,20000-29999,Affiliate,NonMember,0.05985
8,7,620-639,20000-29999,NonAffiliate,Member,0.06035
8,7,620-639,20000-29999,NonAffiliate,NonMember,0.06135
8,7,620-639,30000-39999,Affiliate,Member,0.05879
8,7,620-639,30000-39999,Affiliate,NonMember,0.05979
8,7,620-639,30000-39999,NonAffiliate,Member,0.06029
8,7,620-639,30000-39999,NonAffiliate,NonMember,0.06129
8,7,620-639,40000-49999,Affiliate,Member,0.05873
8,7,620-639,40000-49999,Affiliate,NonMember,0.05973
8,7,620-639,40000-49999,NonAffiliate,Member,0.06023
8,7,620-639,40000-49999,NonAffiliate,NonMember,0.06123
8,7,620-639,50000-59999,Affiliate,Member,0.05867
8,7,620-639,50000-59999,Affiliate,NonMember,0.05967
8,7,620-639,50000-59999,NonAffiliate,Member,0.06017
8,7,620-639,50000-59999,NonAffiliate,NonMember,0.06117
8,7,620-639,60000-69999,Affiliate,Member,0.05861
8,7,620-639,60000-69999,Affiliate,NonMember,0.05961
8,7,620-639,60000-69999,NonAffiliate,Member,0.06011
8,7,620-639,60000-69999,NonAffiliate,NonMember,0.06111
8,7,620-639,70000-79999,Affiliate,Member,0.05855
8,7,620-639,70000-79999,Affiliate,NonMember,0.05955
8,7,620-639,70000-79999,NonAffiliate,Member,0.06005
8,7,620-639,70000-79999,NonAffiliate,NonMember,0.06105
8,7,620-639,80000-89999,Affiliate,Member,0.05849
8,7,620-639,80000-89999,Affiliate,NonMember,0.05949
8,7,620-639,80000-89999,NonAffiliate,Member,0.05999
8,7,620-639,80000-89999,NonAffiliate,NonMember,0.06099
8,7,620-639,90000-100000,Affiliate,Member,0.05843
8,7,620-639,90000-100000,Affiliate,NonMember,0.05943
8,7,620-639,90000-100000,NonAffiliate,Member,0.05993
8,7,620-639,90000-100000,NonAffiliate,NonMember,0.06093
8,7,640-659,0-9999,Affiliate,Member,0.05721
8,7,640-659,0-9999,Affiliate,NonMember,0.05821
8,7,640-659,0-9999,NonAffiliate,Member,0.05871
8,7,640-659,0-9999,NonAffiliate,NonMember,0.05971
8,7,640-659,10000-19999,Affiliate,Member,0.05715
8,7,640-659,10000-19999,Affiliate,NonMember,0.05815
8,7,640-659,10000-19999,NonAffiliate,Member,0.05865
8,7,640-659,10000-19999,NonAffiliate,NonMember,0.05965
8,7,640-659,20000-29999,Affiliate,Member,0.05709
8,7,640-659,20000-29999,Affiliate,NonMember,0.05809
8,7,640-659,20000-29999,NonAffiliate,Member,0.05859
8,7,640-659,20000-29999,NonAffiliate,NonMember,0.05959
8,7,640-659,30000-39999,Affiliate,Member,0.05703
8,7,640-659,30000-39999,Affiliate,NonMember,0.05803
8,7,640-659,30000-39999,NonAffiliate,Member,0.05853
8,7,640-659,30000-39999,NonAffiliate,NonMember,0.05953
8,7,640-659,40000-49999,Affiliate,Member,0.05697
8,7,640-659,40000-49999,Affiliate,NonMember,0.05797
8,7,640-659,40000-49999,NonAffiliate,Member,0.05847
8,7,640-659,40000-49999,NonAffiliate,NonMember,0.05947
8,7,640-659,50000-59999,Affiliate,Member,0.05691
8,7,640-659,50000-59999,Affiliate,NonMember,0.05791
8,7,640-659,50000-59999,NonAffiliate,Member,0.05841
8,7,640-659,50000-59999,NonAffiliate,NonMember,0.05941
8,7,640-659,60000-69999,Affiliate,Member,0.05685
8,7,640-659,60000-69999,Affiliate,NonMember,0.05785
8,7,640-659,60000-69999,NonAffiliate,Member,0.05835
8,7,640-659,60000-69999,NonAffiliate,NonMember,0.05935
8,7,640-659,70000-79999,Affiliate,Member,0.05679
8,7,640-659,70000-79999,Affiliate,NonMember,0.05779
8,7,640-659,70000-79999,NonAffiliate,Member,0.05829
8,7,640-659,70000-79999,NonAffiliate,NonMember,0.05929
8,7,640-659,80000-89999,Affiliate,Member,0.05673
8,7,640-659,80000-89999,Affiliate,NonMember,0.05773
8,7,640-659,80000-89999,NonAffiliate,Member,0.05823
8,7,640-659,80000-89999,NonAffiliate,NonMember,0.05923
8,7,640-659,90000-100000,Affiliate,Member,0.05667
8,7,640-659,90000-100000,Affiliate,NonMember,0.05767
8,7,640-659,90000-100000,NonAffiliate,Member,0.05817
8,7,640-659,90000-100000,NonAffiliate,NonMember,0.05917
8,7,660-679,0-9999,Affiliate,Member,0.05545
8,7,660-679,0-9999,Affiliate,NonMember,0.05645
8,7,660-679,0-9999,NonAffiliate,Member,0.05695
8,7,660-679,0-9999,NonAffiliate,NonMember,0.05795
8,7,660-679,10000-19999,Affiliate,Member,0.05539
8,7,660-679,10000-19999,Affiliate,NonMember,0.05639
8,7,660-679,10000-19999,NonAffiliate,Member,0.05689
8,7,660-679,10000-19999,NonAffiliate,NonMember,0.05789
8,7,660-679,20000-29999,Affiliate,Member,0.05533
8,7,660-679,20000-29999,Affiliate,NonMember,0.05633
8,7,660-679,20000-29999,NonAffiliate,Member,0.05683
8,7,660-679,20000-29999,NonAffiliate,NonMember,0.05783
8,7,660-679,30000-39999,Affiliate,Member,0.05527
8,7,660-679,30000-39999,Affiliate,NonMember,0.05627
8,7,660-679,30000-39999,NonAffiliate,Member,0.05677
8,7,660-679,30000-39999,NonAffiliate,NonMember,0.05777
8,7,660-679,40000-49999,Affiliate,Member,0.05521
8,7,660-679,40000-49999,Affiliate,NonMember,0.05621
8,7,660-679,40000-49999,NonAffiliate,Member,0.05671
8,7,660-679,40000-49999,NonAffiliate,NonMember,0.05771
8,7,660-679,50000-59999,Affiliate,Member,0.05515
8,7,660-679,50000-59999,Affiliate,NonMember,0.05615
8,7,660-679,50000-59999,NonAffiliate,Member,0.05665
8,7,660-679,50000-59999,NonAffiliate,NonMember,0.05765
8,7,660-679,60000-69999,Affiliate,Member,0.05509
8,7,660-679,60000-69999,Affiliate,NonMember,0.05609
8,7,660-679,60000-69999,NonAffiliate,Member,0.05659
8,7,660-679,60000-69999,NonAffiliate,NonMember,0.05759
8,7,660-679,70000-79999,Affiliate,Member,0.05503
8,7,660-679,70000-79999,Affiliate,NonMember,0.05603
8,7,660-679,70000-79999,NonAffiliate,Member,0.05653
8,7,660-679,70000-79999,NonAffiliate,NonMember,0.05753
8,7,660-679,80000-89999,Affiliate,Member,0.05497
8,7,660-679,80000-89999,Affiliate,NonMember,0.05597
8,7,660-679,80000-89999,NonAffiliate,Member,0.05647
8,7,660-679,80000-89999,NonAffiliate,NonMember,0.05747
8,7,660-679,90000-100000,Affiliate,Member,0.05491
8,7,660-679,90000-100000,Affiliate,NonMember,0.05591
8,7,660-679,90000-100000,NonAffiliate,Member,0.05641
8,7,660-679,90000-100000,NonAffiliate,NonMember,0.05741
8,7,680-699,0-9999,Affiliate,Member,0.05369
8,7,680-699,0-9999,Affiliate,NonMember,0.05469
8,7,680-699,0-9999,NonAffiliate,Member,0.05519
8,7,680-699,0-9999,NonAffiliate,NonMember,0.05619
8,7,680-699,10000-19999,Affiliate,Member,0.05363
8,7,680-699,10000-19999,Affiliate,NonMember,0.05463
8,7,680-699,10000-19999,NonAffiliate,Member,0.05513
8,7,680-699,10000-19999,NonAffiliate,NonMember,0.05613
8,7,680-699,20000-29999,Affiliate,Member,0.05357
8,7,680-699,20000-29999,Affiliate,NonMember,0.05457
8,7,680-699,20000-29999,NonAffiliate,Member,0.05507
8,7,680-699,20000-29999,NonAffiliate,NonMember,0.05607
8,7,680-699,30000-39999,Affiliate,Member,0.05351
8,7,680-699,30000-39999,Affiliate,NonMember,0.05451
8,7,680-699,30000-39999,NonAffiliate,Member,0.05501
8,7,680-699,30000-39999,NonAffiliate,NonMember,0.05601
8,7,680-699,40000-49999,Affiliate,Member,0.05345
8,7,680-699,40000-49999,Affiliate,NonMember,0.05445
8,7,680-699,40000-49999,NonAffiliate,Member,0.05495
8,7,680-699,40000-49999,NonAffiliate,NonMember,0.05595
8,7,680-699,50000-59999,Affiliate,Member,0.05339
8,7,680-699,50000-59999,Affiliate,NonMember,0.05439
8,7,680-699,50000-59999,NonAffiliate,Member,0.05489
8,7,680-699,50000-59999,NonAffiliate,NonMember,0.05589
8,7,680-699,60000-69999,Affiliate,Member,0.05333
8,7,680-699,60000-69999,Affiliate,NonMember,0.05433
8,7,680-699,60000-69999,NonAffiliate,Member,0.05483
8,7,680-699,60000-69999,NonAffiliate,NonMember,0.05583
8,7,680-699,70000-79999,Affiliate,Member,0.05327
8,7,680-699,70000-79999,Affiliate,NonMember,0.05427
8,7,680-699,70000-79999,NonAffiliate,Member,0.05477
8,7,680-699,70000-79999,NonAffiliate,NonMember,0.05577
8,7,680-699,80000-89999,Affiliate,Member,0.05321
8,7,680-699,80000-89999,Affiliate,NonMember,0.05421
8,7,680-699,80000-89999,NonAffiliate,Member,0.05471
8,7,680-699,80000-89999,NonAffiliate,NonMember,0.05571
8,7,680-699,90000-100000,Affiliate,Member,0.05315
8,7,680-699,90000-100000,Affiliate,NonMember,0.05415
8,7,680-699,90000-100000,NonAffiliate,Member,0.05465
8,7,680-699,90000-100000,NonAffiliate,NonMember,0.05565
8,7,700-719,0-9999,Affiliate,Member,0.05193
8,7,700-719,0-9999,Affiliate,NonMember,0.05293
8,7,700-719,0-9999,NonAffiliate,Member,0.05343
8,7,700-719,0-9999,NonAffiliate,NonMember,0.05443
8,7,700-719,10000-19999,Affiliate,Member,0.05187
8,7,700-719,10000-19999,Affiliate,NonMember,0.05287
8,7,700-719,10000-19999,NonAffiliate,Member,0.05337
8,7,700-719,10000-19999,NonAffiliate,NonMember,0.05437
8,7,700-719,20000-29999,Affiliate,Member,0.05181
8,7,700-719,20000-29999,Affiliate,NonMember,0.05281
8,7,700-719,20000-29999,NonAffiliate,Member,0.05331
8,7,700-719,20000-29999,NonAffiliate,NonMember,0.05431
8,7,700-719,30000-39999,Affiliate,Member,0.05175
8,7,700-719,30000-39999,Affiliate,NonMember,0.05275
8,7,700-719,30000-39999,NonAffiliate,Member,0.05325
8,7,700-719,30000-39999,NonAffiliate,NonMember,0.05425
8,7,700-719,40000-49999,Affiliate,Member,0.05169
8,7,700-719,40000-49999,Affiliate,NonMember,0.05269
8,7,700-719,40000-49999,NonAffiliate,Member,0.05319
8,7,700-719,40000-49999,NonAffiliate,NonMember,0.05419
8,7,700-719,50000-59999,Affiliate,Member,0.05163
8,7,700-719,50000-59999,Affiliate,NonMember,0.05263
8,7,700-719,50000-59999,NonAffiliate,Member,0.05313
8,7,700-719,50000-59999,NonAffiliate,NonMember,0.05413
8,7,700-719,60000-69999,Affiliate,Member,0.05157
8,7,700-719,60000-69999,Affiliate,NonMember,0.05257
8,7,700-719,60000-69999,NonAffiliate,Member,0.05307
8,7,700-719,60000-69999,NonAffiliate,NonMember,0.05407
8,7,700-719,70000-79999,Affiliate,Member,0.05151
8,7,700-719,70000-79999,Affiliate,NonMember,0.05251
8,7,700-719,70000-79999,NonAffiliate,Member,0.05301
8,7,700-719,70000-79999,NonAffiliate,NonMember,0.05401
8,7,700-719,80000-89999,Affiliate,Member,0.05145
8,7,700-719,80000-89999,Affiliate,NonMember,0.05245
8,7,700-719,80000-89999,NonAffiliate,Member,0.05295
8,7,700-719,80000-89999,NonAffiliate,NonMember,0.05395
8,7,700-719,90000-100000,Affiliate,Member,0.05139
8,7,700-719,90000-100000,Affiliate,NonMember,0.05239
8,7,700-719,90000-100000,NonAffiliate,Member,0.05289
8,7,700-719,90000-100000,NonAffiliate,NonMember,0.05389
8,7,720-739,0-9999,Affiliate,Member,0.05017
8,7,720-739,0-9999,Affiliate,NonMember,0.05117
8,7,720-739,0-9999,NonAffiliate,Member,0.05167
8,7,720-739,0-9999,NonAffiliate,NonMember,0.05267
8,7,720-739,10000-19999,Affiliate,Member,0.05011
8,7,720-739,10000-19999,Affiliate,NonMember,0.05111
8,7,720-739,10000-19999,NonAffiliate,Member,0.05161
8,7,720-739,10000-19999,NonAffiliate,NonMember,0.05261
8,7,720-739,20000-29999,Affiliate,Member,0.05005
8,7,720-739,20000-29999,Affiliate,NonMember,0.05105
8,7,720-739,20000-29999,NonAffiliate,Member,0.05155
8,7,720-739,20000-29999,NonAffiliate,NonMember,0.05255
8,7,720-739,30000-39999,Affiliate,Member,0.04999
8,7,720-739,30000-39999,Affiliate,NonMember,0.05099
8,7,720-739,30000-39999,NonAffiliate,Member,0.05149
8,7,720-739,30000-39999,NonAffiliate,NonMember,0.05249
8,7,720-739,40000-49999,Affiliate,Member,0.04993
8,7,720-739,40000-49999,Affiliate,NonMember,0.05093
8,7,720-739,40000-49999,NonAffiliate,Member,0.05143
8,7,720-739,40000-49999,NonAffiliate,NonMember,0.05243
8,7,720-739,50000-59999,Affiliate,Member,0.04987
8,7,720-739,50000-59999,Affiliate,NonMember,0.05087
8,7,720-739,50000-59999,NonAffiliate,Member,0.05137
8,7,720-739,50000-59999,NonAffiliate,NonMember,0.05237
8,7,720-739,60000-69999,Affiliate,Member,0.04981
8,7,720-739,60000-69999,Affiliate,NonMember,0.05081
8,7,720-739,60000-69999,NonAffiliate,Member,0.05131
8,7,720-739,60000-69999,NonAffiliate,NonMember,0.05231
8,7,720-739,70000-79999,Affiliate,Member,0.04975
8,7,720-739,70000-79999,Affiliate,NonMember,0.05075
8,7,720-739,70000-79999,NonAffiliate,Member,0.05125
8,7,720-739,70000-79999,NonAffiliate,NonMember,0.05225
8,7,720-739,80000-89999,Affiliate,Member,0.04969
8,7,720-739,80000-89999,Affiliate,NonMember,0.05069
8,7,720-739,80000-89999,NonAffiliate,Member,0.05119
8,7,720-739,80000-89999,NonAffiliate,NonMember,0.05219
8,7,720-739,90000-100000,Affiliate,Member,0.04963
8,7,720-739,90000-100000,Affiliate,NonMember,0.05063
8,7,720-739,90000-100000,NonAffiliate,Member,0.05113
8,7,720-739,90000-100000,NonAffiliate,NonMember,0.05213
8,7,740-759,0-9999,Affiliate,Member,0.04841
8,7,740-759,0-9999,Affiliate,NonMember,0.04941
8,7,740-759,0-9999,NonAffiliate,Member,0.04991
8,7,740-759,0-9999,NonAffiliate,NonMember,0.05091
8,7,740-759,10000-19999,Affiliate,Member,0.04835
8,7,740-759,10000-19999,Affiliate,NonMember,0.04935
8,7,740-759,10000-19999,NonAffiliate,Member,0.04985
8,7,740-759,10000-19999,NonAffiliate,NonMember,0.05085
8,7,740-759,20000-29999,Affiliate,Member,0.04829
8,7,740-759,20000-29999,Affiliate,NonMember,0.04929
8,7,740-759,20000-29999,NonAffiliate,Member,0.04979
8,7,740-759,20000-29999,NonAffiliate,NonMember,0.05079
8,7,740-759,30000-39999,Affiliate,Member,0.04823
8,7,740-759,30000-39999,Affiliate,NonMember,0.04923
8,7,740-759,30000-39999,NonAffiliate,Member,0.04973
8,7,740-759,30000-39999,NonAffiliate,NonMember,0.05073
8,7,740-759,40000-49999,Affiliate,Member,0.04817
8,7,740-759,40000-49999,Affiliate,NonMember,0.04917
8,7,740-759,40000-49999,NonAffiliate,Member,0.04967
8,7,740-759,40000-49999,NonAffiliate,NonMember,0.05067
8,7,740-759,50000-59999,Affiliate,Member,0.04811
8,7,740-759,50000-59999,Affiliate,NonMember,0.04911
8,7,740-759,50000-59999,NonAffiliate,Member,0.04961
8,7,740-759,50000-59999,NonAffiliate,NonMember,0.05061
8,7,740-759,60000-69999,Affiliate,Member,0.04805
8,7,740-759,60000-69999,Affiliate,NonMember,0.04905
8,7,740-759,60000-69999,NonAffiliate,Member,0.04955
8,7,740-759,60000-69999,NonAffiliate,NonMember,0.05055
8,7,740-759,70000-79999,Affiliate,Member,0.04799
8,7,740-759,70000-79999,Affiliate,NonMember,0.04899
8,7,740-759,70000-79999,NonAffiliate,Member,0.04949
8,7,740-759,70000-79999,NonAffiliate,NonMember,0.05049
8,7,740-759,80000-89999,Affiliate,Member,0.04793
8,7,740-759,80000-89999,Affiliate,NonMember,0.04893
8,7,740-759,80000-89999,NonAffiliate,Member,0.04943
8,7,740-759,80000-89999,NonAffiliate,NonMember,0.05043
8,7,740-759,90000-100000,Affiliate,Member,0.04787
8,7,740-759,90000-100000,Affiliate,NonMember,0.04887
8,7,740-759,90000-100000,NonAffiliate,Member,0.04937
8,7,740-759,90000-100000,NonAffiliate,NonMember,0.05037
8,7,760-779,0-9999,Affiliate,Member,0.04665
8,7,760-779,0-9999,Affiliate,NonMember,0.04765
8,7,760-779,0-9999,NonAffiliate,Member,0.04815
8,7,760-779,0-9999,NonAffiliate,NonMember,0.04915
8,7,760-779,10000-19999,Affiliate,Member,0.04659
8,7,760-779,10000-19999,Affiliate,NonMember,0.04759
8,7,760-779,10000-19999,NonAffiliate,Member,0.04809
8,7,760-779,10000-19999,NonAffiliate,NonMember,0.04909
8,7,760-779,20000-29999,Affiliate,Member,0.04653
8,7,760-779,20000-29999,Affiliate,NonMember,0.04753
8,7,760-779,20000-29999,NonAffiliate,Member,0.04803
8,7,760-779,20000-29999,NonAffiliate,NonMember,0.04903
8,7,760-779,30000-39999,Affiliate,Member,0.04647
8,7,760-779,30000-39999,Affiliate,NonMember,0.04747
8,7,760-779,30000-39999,NonAffiliate,Member,0.04797
8,7,760-779,30000-39999,NonAffiliate,NonMember,0.04897
8,7,760-779,40000-49999,Affiliate,Member,0.04641
8,7,760-779,40000-49999,Affiliate,NonMember,0.04741
8,7,760-779,40000-49999,NonAffiliate,Member,0.04791
8,7,760-779,40000-49999,NonAffiliate,NonMember,0.04891
8,7,760-779,50000-59999,Affiliate,Member,0.04635
8,7,760-779,50000-59999,Affiliate,NonMember,0.04735
8,7,760-779,50000-59999,NonAffiliate,Member,0.04785
8,7,760-779,50000-59999,NonAffiliate,NonMember,0.04885
8,7,760-779,60000-69999,Affiliate,Member,0.04629
8,7,760-779,60000-69999,Affiliate,NonMember,0.04729
8,7,760-779,60000-69999,NonAffiliate,Member,0.04779
8,7,760-779,60000-69999,NonAffiliate,NonMember,0.04879
8,7,760-779,70000-79999,Affiliate,Member,0.04623
8,7,760-779,70000-79999,Affiliate,NonMember,0.04723
8,7,760-779,70000-79999,NonAffiliate,Member,0.04773
8,7,760-779,70000-79999,NonAffiliate,NonMember,0.04873
8,7,760-779,80000-89999,Affiliate,Member,0.04617
8,7,760-779,80000-89999,Affiliate,NonMember,0.04717
8,7,760-779,80000-89999,NonAffiliate,Member,0.04767
8,7,760-779,80000-89999,NonAffiliate,NonMember,0.04867
8,7,760-779,90000-100000,Affiliate,Member,0.04611
8,7,760-779,90000-100000,Affiliate,NonMember,0.04711
8,7,760-779,90000-100000,NonAffiliate,Member,0.04761
8,7,760-779,90000-100000,NonAffiliate,NonMember,0.04861
8,7,780-799,0-9999,Affiliate,Member,0.04489
8,7,780-799,0-9999,Affiliate,NonMember,0.04589
8,7,780-799,0-9999,NonAffiliate,Member,0.04639
8,7,780-799,0-9999,NonAffiliate,NonMember,0.04739
8,7,780-799,10000-19999,Affiliate,Member,0.04483
8,7,780-799,10000-19999,Affiliate,NonMember,0.04583
8,7,780-799,10000-19999,NonAffiliate,Member,0.04633
8,7,780-799,10000-19999,NonAffiliate,NonMember,0.04733
8,7,780-799,20000-29999,Affiliate,Member,0.04477
8,7,780-799,20000-29999,Affiliate,NonMember,0.04577
8,7,780-799,20000-29999,NonAffiliate,Member,0.04627
8,7,780-799,20000-29999,NonAffiliate,NonMember,0.04727
8,7,780-799,30000-39999,Affiliate,Member,0.04471
8,7,780-799,30000-39999,Affiliate,NonMember,0.04571
8,7,780-799,30000-39999,NonAffiliate,Member,0.04621
